"date_time","throughput","host_id"
"2024-04-30 19:07:25","8150.90625","2"
"2024-04-30 19:07:26","14129.921875","1"
"2024-04-30 19:07:29","22448.90625","2"
"2024-04-30 19:07:29","14160.4375","1"
"2024-04-30 19:07:32","22148.5625","2"
"2024-04-30 19:07:32","13958.984375","1"
"2024-04-30 19:07:35","22500.03125","2"
"2024-04-30 19:07:35","14368.25","1"
"2024-04-30 19:07:38","7969.609375","2"
"2024-04-30 19:07:39","14308.6796875","1"
"2024-04-30 19:07:41","4736.765625","2"
"2024-04-30 19:07:42","14576.0390625","1"
"2024-04-30 19:07:44","22759","2"
"2024-04-30 19:07:45","14569.3046875","1"
"2024-04-30 19:07:47","23191.9375","2"
"2024-04-30 19:07:48","13467.8125","1"
"2024-04-30 19:07:50","2.3515625","2"
"2024-04-30 19:07:51","1.53125","1"
